journey_id,customer_id,touchpoint_id,touchpoint_position,total_touchpoints,touchpoint_date,touchpoint_datetime,channel,channel_category,campaign_name,customer_segment,region,device_type,journey_converted,journey_order_value,first_touch_weight,first_touch_revenue,last_touch_weight,last_touch_revenue,linear_weight,linear_revenue,time_decay_weight,time_decay_revenue,position_based_weight,position_based_revenue
JRN-CUST-01490,CUST-01490,TP-0004799,1,4,2024-01-11,2024-01-11 00:00:00,SEO/Organic,Earned,Organic_Search,Returning Customer,North America,Mobile,1,109.01,1.0,109.01,0.0,0.0,0.25,27.2525,0.20629947401590026,22.48870566247329,0.4,43.604000000000006
JRN-CUST-01490,CUST-01490,TP-0004800,2,4,2024-01-11,2024-01-11 00:00:00,Influencer,Paid,Macro_Q1,Returning Customer,North America,Mobile,1,109.01,0.0,0.0,0.0,0.0,0.25,27.2525,0.20629947401590026,22.48870566247329,0.1,10.901000000000002
JRN-CUST-01490,CUST-01490,TP-0004801,3,4,2024-01-12,2024-01-12 00:00:00,Paid Search,Paid,Competitor_Conquest_Q3,Returning Customer,North America,Desktop,1,109.01,0.0,0.0,0.0,0.0,0.25,27.2525,0.25992104989487314,28.33399364904012,0.1,10.901000000000002
JRN-CUST-01490,CUST-01490,TP-0004802,4,4,2024-01-13,2024-01-13 00:00:00,Paid Search,Paid,Competitor_Conquest_Q3,Returning Customer,North America,Desktop,1,109.01,0.0,0.0,1.0,109.01,0.25,27.2525,0.32748000207332634,35.69859502601331,0.4,43.604000000000006
JRN-CUST-01492,CUST-01492,TP-0004807,1,6,2024-10-02,2024-10-02 00:00:00,Email,Owned,Weekly_Newsletter,New Customer,North America,Mobile,1,84.44,1.0,84.44,0.0,0.0,0.16666666666666666,14.073333333333332,0.12996052494743657,10.973866726561543,0.4,33.776
JRN-CUST-01492,CUST-01492,TP-0004808,2,6,2024-10-02,2024-10-02 00:00:00,Paid Search,Paid,Competitor_Conquest_Q3,New Customer,North America,Mobile,1,84.44,0.0,0.0,0.0,0.0,0.16666666666666666,14.073333333333332,0.12996052494743657,10.973866726561543,0.05,4.222
JRN-CUST-01492,CUST-01492,TP-0004809,3,6,2024-10-03,2024-10-03 00:00:00,Email,Owned,VIP_Exclusive,New Customer,North America,Desktop,1,84.44,0.0,0.0,0.0,0.0,0.16666666666666666,14.073333333333332,0.16374000103666314,13.826205687535836,0.05,4.222
JRN-CUST-01492,CUST-01492,TP-0004810,4,6,2024-10-03,2024-10-03 00:00:00,Email,Owned,Abandoned_Cart,New Customer,North America,Mobile,1,84.44,0.0,0.0,0.0,0.0,0.16666666666666666,14.073333333333332,0.16374000103666314,13.826205687535836,0.05,4.222
JRN-CUST-01492,CUST-01492,TP-0004811,5,6,2024-10-04,2024-10-04 00:00:00,Direct,Earned,Direct_Traffic,New Customer,North America,Mobile,1,84.44,0.0,0.0,0.0,0.0,0.16666666666666666,14.073333333333332,0.20629947401590026,17.419927585902617,0.05,4.222
JRN-CUST-01492,CUST-01492,TP-0004812,6,6,2024-10-04,2024-10-04 00:00:00,Email,Owned,Weekly_Newsletter,New Customer,North America,Tablet,1,84.44,0.0,0.0,1.0,84.44,0.16666666666666666,14.073333333333332,0.20629947401590026,17.419927585902617,0.4,33.776
JRN-CUST-01493,CUST-01493,TP-0004813,1,5,2024-08-14,2024-08-14 00:00:00,Paid Search,Paid,RLSA_Retargeting,Returning Customer,Europe,Desktop,1,118.03,1.0,118.03,0.0,0.0,0.2,23.606,0.06469624605414293,7.63609792177049,0.4,47.212
JRN-CUST-01493,CUST-01493,TP-0004814,2,5,2024-08-16,2024-08-16 00:00:00,Paid Search,Paid,Brand_Keywords_Q4,Returning Customer,Europe,Mobile,1,118.03,0.0,0.0,0.0,0.0,0.2,23.606,0.10269888904473995,12.121549873950656,0.06666666666666667,7.868666666666667
JRN-CUST-01493,CUST-01493,TP-0004815,3,5,2024-08-18,2024-08-18 00:00:00,Paid Social,Paid,BF_Retargeting_Nov,Returning Customer,Europe,Mobile,1,118.03,0.0,0.0,0.0,0.0,0.2,23.606,0.1630243245055856,19.241761021394268,0.06666666666666667,7.868666666666667
JRN-CUST-01493,CUST-01493,TP-0004816,4,5,2024-08-20,2024-08-20 00:00:00,Paid Search,Paid,RLSA_Retargeting,Returning Customer,Europe,Mobile,1,118.03,0.0,0.0,0.0,0.0,0.2,23.606,0.2587849842165717,30.54439168708196,0.06666666666666667,7.868666666666667
JRN-CUST-01493,CUST-01493,TP-0004817,5,5,2024-08-22,2024-08-22 00:00:00,Direct,Earned,Bookmark_Return,Returning Customer,Europe,Mobile,1,118.03,0.0,0.0,1.0,118.03,0.2,23.606,0.4107955561789598,48.48619949580262,0.4,47.212
JRN-CUST-01500,CUST-01500,TP-0004838,1,4,2024-01-19,2024-01-19 00:00:00,Paid Social,Paid,Summer_Launch_Jun,Loyal Customer,Europe,Desktop,1,169.19,1.0,169.19,0.0,0.0,0.25,42.2975,0.06949613988431107,11.758051907026589,0.4,67.676
JRN-CUST-01500,CUST-01500,TP-0004839,2,4,2024-01-22,2024-01-22 00:00:00,Paid Social,Paid,Spring_Sale_Mar,Loyal Customer,Europe,Mobile,1,169.19,0.0,0.0,0.0,0.0,0.25,42.2975,0.13899227976862213,23.516103814053178,0.1,16.919
JRN-CUST-01500,CUST-01500,TP-0004840,3,4,2024-01-26,2024-01-26 00:00:00,Paid Search,Paid,Product_Keywords_Q4,Loyal Customer,Europe,Mobile,1,169.19,0.0,0.0,0.0,0.0,0.25,42.2975,0.3502385981067287,59.256868413677424,0.1,16.919
JRN-CUST-01500,CUST-01500,TP-0004841,4,4,2024-01-27,2024-01-27 00:00:00,Influencer,Paid,Lifestyle_Q3,Loyal Customer,Europe,Desktop,1,169.19,0.0,0.0,1.0,169.19,0.25,42.2975,0.4412729822403381,74.65897586524281,0.4,67.676
JRN-CUST-01503,CUST-01503,TP-0004849,1,3,2024-05-20,2024-05-20 00:00:00,Display,Paid,Retargeting_Display,Returning Customer,Latin America,Desktop,1,166.82,1.0,166.82,0.0,0.0,0.3333333333333333,55.60666666666666,0.19580035065606646,32.66341449644501,0.4,66.728
JRN-CUST-01503,CUST-01503,TP-0004850,2,3,2024-05-22,2024-05-22 00:00:00,Display,Paid,Prospecting_Display,Returning Customer,Latin America,Mobile,1,166.82,0.0,0.0,0.0,0.0,0.3333333333333333,55.60666666666666,0.31081368260718223,51.84993853253014,0.2,33.364
JRN-CUST-01503,CUST-01503,TP-0004851,3,3,2024-05-24,2024-05-24 00:00:00,Paid Search,Paid,Product_Keywords_Q4,Returning Customer,Latin America,Mobile,1,166.82,0.0,0.0,1.0,166.82,0.3333333333333333,55.60666666666666,0.49338596673675117,82.30664697102483,0.4,66.728
JRN-CUST-01505,CUST-01505,TP-0004853,1,2,2024-06-30,2024-06-30 00:00:00,Display,Paid,Retargeting_Display,VIP Customer,North America,Desktop,1,296.29,1.0,296.29,0.0,0.0,0.5,148.145,0.4424933340244421,131.10634993810194,0.5,148.145
JRN-CUST-01505,CUST-01505,TP-0004854,2,2,2024-07-01,2024-07-01 00:00:00,SEO/Organic,Earned,Organic_Search,VIP Customer,North America,,1,296.29,0.0,0.0,1.0,296.29,0.5,148.145,0.5575066659755579,165.18365006189805,0.5,148.145
JRN-CUST-01506,CUST-01506,TP-0004855,1,2,2024-02-09,2024-02-09 00:00:00,Paid Search,Paid,Competitor_Conquest_Q3,New Customer,North America,Mobile,1,83.64,1.0,83.64,0.0,0.0,0.5,41.82,0.44249333402444213,37.01014245780434,0.5,41.82
JRN-CUST-01506,CUST-01506,TP-0004856,2,2,2024-02-10,2024-02-10 00:00:00,SEO/Organic,Earned,Product_Page_SEO,New Customer,North America,Desktop,1,83.64,0.0,0.0,1.0,83.64,0.5,41.82,0.5575066659755579,46.62985754219566,0.5,41.82
JRN-CUST-01514,CUST-01514,TP-0004881,1,4,2024-01-12,2024-01-12 00:00:00,Influencer,Paid,Macro_Q1,New Customer,Asia Pacific,Desktop,1,103.27,1.0,103.27,0.0,0.0,0.25,25.8175,0.22124666701222104,22.848143302352067,0.4,41.308
JRN-CUST-01514,CUST-01514,TP-0004882,2,4,2024-01-12,2024-01-12 00:00:00,Influencer,Paid,Lifestyle_Q3,New Customer,Asia Pacific,Desktop,1,103.27,0.0,0.0,0.0,0.0,0.25,25.8175,0.22124666701222104,22.848143302352067,0.1,10.327
JRN-CUST-01514,CUST-01514,TP-0004883,3,4,2024-01-13,2024-01-13 00:00:00,Influencer,Paid,BF_Partners_Q4,New Customer,Asia Pacific,Desktop,1,103.27,0.0,0.0,0.0,0.0,0.25,25.8175,0.27875333298777893,28.78685669764793,0.1,10.327
JRN-CUST-01514,CUST-01514,TP-0004884,4,4,2024-01-13,2024-01-13 00:00:00,Paid Search,Paid,RLSA_Retargeting,New Customer,Asia Pacific,Tablet,1,103.27,0.0,0.0,1.0,103.27,0.25,25.8175,0.27875333298777893,28.78685669764793,0.4,41.308
JRN-CUST-01516,CUST-01516,TP-0004887,1,4,2024-05-08,2024-05-08 00:00:00,Email,Owned,Welcome_Series,VIP Customer,North America,Desktop,1,282.63,1.0,282.63,0.0,0.0,0.25,70.6575,0.13450399958533474,38.01486540280315,0.4,113.052
JRN-CUST-01516,CUST-01516,TP-0004888,2,4,2024-05-09,2024-05-09 00:00:00,Influencer,Paid,Macro_Q1,VIP Customer,North America,Desktop,1,282.63,0.0,0.0,0.0,0.0,0.25,70.6575,0.16946442037261453,47.89572912991204,0.1,28.263
JRN-CUST-01516,CUST-01516,TP-0004889,3,4,2024-05-11,2024-05-11 00:00:00,Paid Social,Paid,Awareness_Jan,VIP Customer,North America,Mobile,1,282.63,0.0,0.0,0.0,0.0,0.25,70.6575,0.2690079991706695,76.0297308056063,0.1,28.263
JRN-CUST-01516,CUST-01516,TP-0004890,4,4,2024-05-13,2024-05-13 00:00:00,Paid Search,Paid,RLSA_Retargeting,VIP Customer,North America,Mobile,1,282.63,0.0,0.0,1.0,282.63,0.25,70.6575,0.42702358087138126,120.68967466167848,0.4,113.052
JRN-CUST-01521,CUST-01521,TP-0004905,1,5,2024-05-16,2024-05-16 00:00:00,Paid Social,Paid,Summer_Launch_Jun,New Customer,Asia Pacific,Desktop,1,71.35,1.0,71.35,0.0,0.0,0.2,14.27,0.16374000103666314,11.682849073965913,0.4,28.54
JRN-CUST-01521,CUST-01521,TP-0004906,2,5,2024-05-16,2024-05-16 00:00:00,Paid Social,Paid,Awareness_Jan,New Customer,Asia Pacific,Mobile,1,71.35,0.0,0.0,0.0,0.0,0.2,14.27,0.16374000103666314,11.682849073965913,0.06666666666666667,4.756666666666666
JRN-CUST-01521,CUST-01521,TP-0004907,3,5,2024-05-17,2024-05-17 00:00:00,Paid Search,Paid,Brand_Keywords_Q4,New Customer,Asia Pacific,Desktop,1,71.35,0.0,0.0,0.0,0.0,0.2,14.27,0.20629947401590026,14.719467471034482,0.06666666666666667,4.756666666666666
JRN-CUST-01521,CUST-01521,TP-0004908,4,5,2024-05-17,2024-05-17 00:00:00,Email,Owned,Weekly_Newsletter,New Customer,Asia Pacific,Desktop,1,71.35,0.0,0.0,0.0,0.0,0.2,14.27,0.20629947401590026,14.719467471034482,0.06666666666666667,4.756666666666666
JRN-CUST-01521,CUST-01521,TP-0004909,5,5,2024-05-18,2024-05-18 00:00:00,Email,Owned,Weekly_Newsletter,New Customer,Asia Pacific,Mobile,1,71.35,0.0,0.0,1.0,71.35,0.2,14.27,0.2599210498948732,18.5453669099992,0.4,28.54
JRN-CUST-01522,CUST-01522,TP-0004910,1,1,2024-06-25,2024-06-25 00:00:00,Influencer,Paid,Macro_Q1,Returning Customer,North America,Mobile,1,175.0,1.0,175.0,1.0,175.0,1.0,175.0,1.0,175.0,1.0,175.0
JRN-CUST-01523,CUST-01523,TP-0004911,1,6,2024-09-20,2024-09-20 00:00:00,Email,Owned,VIP_Exclusive,VIP Customer,Europe,Desktop,1,270.61,1.0,270.61,0.0,0.0,0.16666666666666666,45.10166666666667,0.020179813191300404,5.460859247697803,0.4,108.24400000000001
JRN-CUST-01523,CUST-01523,TP-0004912,2,6,2024-09-22,2024-09-22 00:00:00,SEO/Organic,Earned,(No Campaign),VIP Customer,Europe,Mobile,1,270.61,0.0,0.0,0.0,0.0,0.16666666666666666,45.10166666666667,0.03203345668839201,8.668573714445763,0.05,13.530500000000002
JRN-CUST-01523,CUST-01523,TP-0004913,3,6,2024-09-24,2024-09-24 00:00:00,Influencer,Paid,BF_Partners_Q4,VIP Customer,Europe,Tablet,1,270.61,0.0,0.0,0.0,0.0,0.16666666666666666,45.10166666666667,0.050849942845331245,13.76050303337509,0.05,13.530500000000002
JRN-CUST-01523,CUST-01523,TP-0004914,4,6,2024-09-28,2024-09-28 00:00:00,Display,Paid,Prospecting_Display,VIP Customer,Europe,,1,270.61,0.0,0.0,0.0,0.0,0.16666666666666666,45.10166666666667,0.12813382675356805,34.67429485778305,0.05,13.530500000000002
JRN-CUST-01523,CUST-01523,TP-0004915,5,6,2024-10-01,2024-10-01 00:00:00,Email,Owned,Win_Back_Campaign,VIP Customer,Europe,Desktop,1,270.61,0.0,0.0,0.0,0.0,0.16666666666666666,45.10166666666667,0.2562676535071361,69.3485897155661,0.05,13.530500000000002
JRN-CUST-01523,CUST-01523,TP-0004916,6,6,2024-10-04,2024-10-04 00:00:00,Paid Search,Paid,RLSA_Retargeting,VIP Customer,Europe,Desktop,1,270.61,0.0,0.0,1.0,270.61,0.16666666666666666,45.10166666666667,0.5125353070142722,138.6971794311322,0.4,108.24400000000001
JRN-CUST-01525,CUST-01525,TP-0004918,1,1,2024-09-03,2024-09-03 00:00:00,Email,Owned,Abandoned_Cart,New Customer,Latin America,Mobile,1,83.47,1.0,83.47,1.0,83.47,1.0,83.47,1.0,83.47,1.0,83.47
JRN-CUST-01528,CUST-01528,TP-0004925,1,1,2024-07-13,2024-07-13 00:00:00,Direct,Earned,Bookmark_Return,Returning Customer,North America,Desktop,1,108.45,1.0,108.45,1.0,108.45,1.0,108.45,1.0,108.45,1.0,108.45
JRN-CUST-01530,CUST-01530,TP-0004928,1,2,2024-10-06,2024-10-06 00:00:00,Influencer,Paid,Macro_Q1,New Customer,North America,Mobile,1,102.39,1.0,102.39,0.0,0.0,0.5,51.195,0.4424933340244421,45.30689247076263,0.5,51.195
JRN-CUST-01530,CUST-01530,TP-0004929,2,2,2024-10-07,2024-10-07 00:00:00,Paid Search,Paid,Product_Keywords_Q4,New Customer,North America,Mobile,1,102.39,0.0,0.0,1.0,102.39,0.5,51.195,0.5575066659755579,57.083107529237374,0.5,51.195
JRN-CUST-01531,CUST-01531,TP-0004930,1,5,2024-05-02,2024-05-02 00:00:00,Paid Social,Paid,Xmas_Dec,VIP Customer,Middle East & Africa,Desktop,1,264.89,1.0,264.89,0.0,0.0,0.2,52.978,0.11951480524338982,31.658276760921527,0.4,105.956
JRN-CUST-01531,CUST-01531,TP-0004931,2,5,2024-05-03,2024-05-03 00:00:00,Paid Search,Paid,Brand_Keywords_Q4,VIP Customer,Middle East & Africa,Mobile,1,264.89,0.0,0.0,0.0,0.0,0.2,52.978,0.150579218900233,39.88692929448271,0.06666666666666667,17.659333333333333
JRN-CUST-01531,CUST-01531,TP-0004932,3,5,2024-05-04,2024-05-04 00:00:00,Paid Search,Paid,Brand_Keywords_Q1,VIP Customer,Middle East & Africa,Mobile,1,264.89,0.0,0.0,0.0,0.0,0.2,52.978,0.1897179275691315,50.25438183378724,0.06666666666666667,17.659333333333333
JRN-CUST-01531,CUST-01531,TP-0004933,4,5,2024-05-05,2024-05-05 00:00:00,Email,Owned,Welcome_Series,VIP Customer,Middle East & Africa,Mobile,1,264.89,0.0,0.0,0.0,0.0,0.2,52.978,0.23902961048677965,63.316553521843055,0.06666666666666667,17.659333333333333
JRN-CUST-01531,CUST-01531,TP-0004934,5,5,2024-05-06,2024-05-06 00:00:00,Direct,Earned,Direct_Traffic,VIP Customer,Middle East & Africa,Mobile,1,264.89,0.0,0.0,1.0,264.89,0.2,52.978,0.301158437800466,79.77385858896542,0.4,105.956
JRN-CUST-01537,CUST-01537,TP-0004951,1,2,2024-05-07,2024-05-07 00:00:00,Paid Social,Paid,Summer_Launch_Jun,VIP Customer,North America,Mobile,1,313.59,1.0,313.59,0.0,0.0,0.5,156.795,0.4424933340244421,138.76148461672477,0.5,156.795
JRN-CUST-01537,CUST-01537,TP-0004952,2,2,2024-05-08,2024-05-08 00:00:00,Paid Search,Paid,Generic_Search_Q2,VIP Customer,North America,Mobile,1,313.59,0.0,0.0,1.0,313.59,0.5,156.795,0.5575066659755579,174.82851538327517,0.5,156.795
JRN-CUST-01539,CUST-01539,TP-0004954,1,2,2024-01-07,2024-01-07 00:00:00,SEO/Organic,Earned,Organic_Search,Returning Customer,North America,Desktop,1,110.37,1.0,110.37,0.0,0.0,0.5,55.185,0.38648820956430935,42.656703689612826,0.5,55.185
JRN-CUST-01539,CUST-01539,TP-0004955,2,2,2024-01-09,2024-01-09 00:00:00,Email,Owned,Welcome_Series,Returning Customer,North America,Desktop,1,110.37,0.0,0.0,1.0,110.37,0.5,55.185,0.6135117904356906,67.71329631038718,0.5,55.185
JRN-CUST-01545,CUST-01545,TP-0004973,1,2,2024-07-04,2024-07-04 00:00:00,SEO/Organic,Earned,Organic_Search,New Customer,Asia Pacific,Desktop,1,92.47,1.0,92.47,0.0,0.0,0.5,46.235,0.3864882095643094,35.73856473841169,0.5,46.235
JRN-CUST-01545,CUST-01545,TP-0004974,2,2,2024-07-06,2024-07-06 00:00:00,Paid Search,Paid,RLSA_Retargeting,New Customer,Asia Pacific,Mobile,1,92.47,0.0,0.0,1.0,92.47,0.5,46.235,0.6135117904356907,56.73143526158832,0.5,46.235
JRN-CUST-01546,CUST-01546,TP-0004975,1,3,2024-08-17,2024-08-17 00:00:00,Display,Paid,Prospecting_Display,Returning Customer,Latin America,Desktop,1,169.41,1.0,169.41,0.0,0.0,0.3333333333333333,56.47,0.25992104989487314,44.033225062690455,0.4,67.764
JRN-CUST-01546,CUST-01546,TP-0004976,2,3,2024-08-18,2024-08-18 00:00:00,Paid Search,Paid,Competitor_Conquest_Q3,Returning Customer,Latin America,Mobile,1,169.41,0.0,0.0,0.0,0.0,0.3333333333333333,56.47,0.3274800020733263,55.4783871512422,0.2,33.882
JRN-CUST-01546,CUST-01546,TP-0004977,3,3,2024-08-19,2024-08-19 00:00:00,Paid Search,Paid,RLSA_Retargeting,Returning Customer,Latin America,Tablet,1,169.41,0.0,0.0,1.0,169.41,0.3333333333333333,56.47,0.4125989480318005,69.89838778606733,0.4,67.764
JRN-CUST-01547,CUST-01547,TP-0004978,1,3,2024-07-14,2024-07-14 00:00:00,Paid Social,Paid,Awareness_Jan,VIP Customer,North America,Desktop,1,205.79,1.0,205.79,0.0,0.0,0.3333333333333333,68.59666666666666,0.12438299505001751,25.596776551343105,0.4,82.316
JRN-CUST-01547,CUST-01547,TP-0004979,2,3,2024-07-17,2024-07-17 00:00:00,Display,Paid,Prospecting_Display,VIP Customer,North America,Mobile,1,205.79,0.0,0.0,0.0,0.0,0.3333333333333333,68.59666666666666,0.24876599010003503,51.19355310268621,0.2,41.158
JRN-CUST-01547,CUST-01547,TP-0004980,3,3,2024-07-21,2024-07-21 00:00:00,Email,Owned,Welcome_Series,VIP Customer,North America,Desktop,1,205.79,0.0,0.0,1.0,205.79,0.3333333333333333,68.59666666666666,0.6268510148499475,128.9996703459707,0.4,82.316
JRN-CUST-01548,CUST-01548,TP-0004981,1,1,2024-07-25,2024-07-25 00:00:00,Email,Owned,Welcome_Series,Lapsed Customer,Latin America,Desktop,1,35.98,1.0,35.98,1.0,35.98,1.0,35.98,1.0,35.98,1.0,35.98
JRN-CUST-01549,CUST-01549,TP-0004982,1,3,2024-02-15,2024-02-15 00:00:00,Paid Search,Paid,Competitor_Conquest_Q3,VIP Customer,North America,Desktop,1,359.65,1.0,359.65,0.0,0.0,0.3333333333333333,119.88333333333333,0.04109554323425415,14.780012124199503,0.4,143.85999999999999
JRN-CUST-01549,CUST-01549,TP-0004983,2,3,2024-02-20,2024-02-20 00:00:00,Paid Search,Paid,Brand_Keywords_Q1,VIP Customer,North America,Desktop,1,359.65,0.0,0.0,0.0,0.0,0.3333333333333333,119.88333333333333,0.13047021712251936,46.92361358811408,0.2,71.92999999999999
JRN-CUST-01549,CUST-01549,TP-0004984,3,3,2024-02-28,2024-02-28 00:00:00,Email,Owned,VIP_Exclusive,VIP Customer,North America,Mobile,1,359.65,0.0,0.0,1.0,359.65,0.3333333333333333,119.88333333333333,0.8284342396432265,297.9463742876864,0.4,143.85999999999999
JRN-CUST-01551,CUST-01551,TP-0004991,1,4,2024-08-25,2024-08-25 00:00:00,Influencer,Paid,BF_Partners_Q4,Loyal Customer,North America,Mobile,1,126.78,1.0,126.78,0.0,0.0,0.25,31.695,0.13450399958533474,17.05241706742874,0.4,50.712
JRN-CUST-01551,CUST-01551,TP-0004992,2,4,2024-08-26,2024-08-26 00:00:00,SEO/Organic,Earned,Organic_Search,Loyal Customer,North America,Tablet,1,126.78,0.0,0.0,0.0,0.0,0.25,31.695,0.16946442037261453,21.48469921484007,0.1,12.678
JRN-CUST-01551,CUST-01551,TP-0004993,3,4,2024-08-28,2024-08-28 00:00:00,SEO/Organic,Earned,Organic_Search,Loyal Customer,North America,Mobile,1,126.78,0.0,0.0,0.0,0.0,0.25,31.695,0.2690079991706695,34.10483413485748,0.1,12.678
JRN-CUST-01551,CUST-01551,TP-0004994,4,4,2024-08-30,2024-08-30 00:00:00,Influencer,Paid,Lifestyle_Q3,Loyal Customer,North America,Mobile,1,126.78,0.0,0.0,1.0,126.78,0.25,31.695,0.42702358087138126,54.13804958287372,0.4,50.712
JRN-CUST-01552,CUST-01552,TP-0004995,1,6,2024-03-10,2024-03-10 00:00:00,Influencer,Paid,Lifestyle_Q3,VIP Customer,Europe,Desktop,1,485.22,1.0,485.22,0.0,0.0,0.16666666666666666,80.87,0.16666666666666666,80.87,0.4,194.08800000000002
JRN-CUST-01552,CUST-01552,TP-0004996,2,6,2024-03-10,2024-03-10 00:00:00,Paid Search,Paid,RLSA_Retargeting,VIP Customer,Europe,Mobile,1,485.22,0.0,0.0,0.0,0.0,0.16666666666666666,80.87,0.16666666666666666,80.87,0.05,24.261000000000003
JRN-CUST-01552,CUST-01552,TP-0004997,3,6,2024-03-10,2024-03-10 00:00:00,Paid Search,Paid,RLSA_Retargeting,VIP Customer,Europe,Desktop,1,485.22,0.0,0.0,0.0,0.0,0.16666666666666666,80.87,0.16666666666666666,80.87,0.05,24.261000000000003
JRN-CUST-01552,CUST-01552,TP-0004998,4,6,2024-03-10,2024-03-10 00:00:00,Direct,Earned,Bookmark_Return,VIP Customer,Europe,Mobile,1,485.22,0.0,0.0,0.0,0.0,0.16666666666666666,80.87,0.16666666666666666,80.87,0.05,24.261000000000003
JRN-CUST-01552,CUST-01552,TP-0004999,5,6,2024-03-10,2024-03-10 00:00:00,Email,Owned,Weekly_Newsletter,VIP Customer,Europe,Mobile,1,485.22,0.0,0.0,0.0,0.0,0.16666666666666666,80.87,0.16666666666666666,80.87,0.05,24.261000000000003
JRN-CUST-01552,CUST-01552,TP-0005000,6,6,2024-03-10,2024-03-10 00:00:00,SEO/Organic,Earned,Product_Page_SEO,VIP Customer,Europe,Mobile,1,485.22,0.0,0.0,1.0,485.22,0.16666666666666666,80.87,0.16666666666666666,80.87,0.4,194.08800000000002
JRN-CUST-01556,CUST-01556,TP-0005012,1,4,2024-09-02,2024-09-02 00:00:00,Display,Paid,Retargeting_Display,Returning Customer,North America,Desktop,1,84.53,1.0,84.53,0.0,0.0,0.25,21.1325,0.22124666701222104,18.701980762543045,0.4,33.812000000000005
JRN-CUST-01556,CUST-01556,TP-0005013,2,4,2024-09-02,2024-09-02 00:00:00,Influencer,Paid,Micro_Beauty_Q2,Returning Customer,North America,Desktop,1,84.53,0.0,0.0,0.0,0.0,0.25,21.1325,0.22124666701222104,18.701980762543045,0.1,8.453000000000001
JRN-CUST-01556,CUST-01556,TP-0005014,3,4,2024-09-03,2024-09-03 00:00:00,Email,Owned,Welcome_Series,Returning Customer,North America,Mobile,1,84.53,0.0,0.0,0.0,0.0,0.25,21.1325,0.27875333298777893,23.563019237456952,0.1,8.453000000000001
JRN-CUST-01556,CUST-01556,TP-0005015,4,4,2024-09-03,2024-09-03 00:00:00,Paid Social,Paid,BF_Retargeting_Nov,Returning Customer,North America,Mobile,1,84.53,0.0,0.0,1.0,84.53,0.25,21.1325,0.27875333298777893,23.563019237456952,0.4,33.812000000000005
JRN-CUST-01557,CUST-01557,TP-0005016,1,3,2024-06-07,2024-06-07 00:00:00,Direct,Earned,Bookmark_Return,Loyal Customer,North America,Mobile,1,240.34,1.0,240.34,0.0,0.0,0.3333333333333333,80.11333333333333,0.19580035065606646,47.05865627667902,0.4,96.13600000000001
JRN-CUST-01557,CUST-01557,TP-0005017,2,3,2024-06-09,2024-06-09 00:00:00,Influencer,Paid,Micro_Beauty_Q2,Loyal Customer,North America,Desktop,1,240.34,0.0,0.0,0.0,0.0,0.3333333333333333,80.11333333333333,0.31081368260718223,74.70096047781018,0.2,48.068000000000005
JRN-CUST-01557,CUST-01557,TP-0005018,3,3,2024-06-11,2024-06-11 00:00:00,SEO/Organic,Earned,Organic_Search,Loyal Customer,North America,Mobile,1,240.34,0.0,0.0,1.0,240.34,0.3333333333333333,80.11333333333333,0.49338596673675117,118.58038324551077,0.4,96.13600000000001
JRN-CUST-01565,CUST-01565,TP-0005042,1,3,2024-03-10,2024-03-10 00:00:00,SEO/Organic,Earned,Product_Page_SEO,New Customer,North America,Mobile,1,112.42,1.0,112.42,0.0,0.0,0.3333333333333333,37.47333333333333,0.3333333333333333,37.47333333333333,0.4,44.968
JRN-CUST-01565,CUST-01565,TP-0005043,2,3,2024-03-10,2024-03-10 00:00:00,Email,Owned,Abandoned_Cart,New Customer,North America,Mobile,1,112.42,0.0,0.0,0.0,0.0,0.3333333333333333,37.47333333333333,0.3333333333333333,37.47333333333333,0.2,22.484
JRN-CUST-01565,CUST-01565,TP-0005044,3,3,2024-03-10,2024-03-10 00:00:00,SEO/Organic,Earned,Organic_Search,New Customer,North America,Tablet,1,112.42,0.0,0.0,1.0,112.42,0.3333333333333333,37.47333333333333,0.3333333333333333,37.47333333333333,0.4,44.968
JRN-CUST-01574,CUST-01574,TP-0005066,1,1,2024-03-17,2024-03-17 00:00:00,Influencer,Paid,Micro_Beauty_Q2,Loyal Customer,Europe,Mobile,1,219.3,1.0,219.3,1.0,219.3,1.0,219.3,1.0,219.3,1.0,219.3
JRN-CUST-01577,CUST-01577,TP-0005077,1,5,2024-03-06,2024-03-06 00:00:00,Display,Paid,YouTube_Preroll,Loyal Customer,North America,Mobile,1,141.57,1.0,141.57,0.0,0.0,0.2,28.314,0.1460424944414273,20.675235938072863,0.4,56.628
JRN-CUST-01577,CUST-01577,TP-0005078,2,5,2024-03-06,2024-03-06 00:00:00,Direct,Earned,Direct_Traffic,Loyal Customer,North America,Desktop,1,141.57,0.0,0.0,0.0,0.0,0.2,28.314,0.1460424944414273,20.675235938072863,0.06666666666666667,9.437999999999999
JRN-CUST-01577,CUST-01577,TP-0005079,3,5,2024-03-07,2024-03-07 00:00:00,Paid Search,Paid,Product_Keywords_Q4,Loyal Customer,North America,Mobile,1,141.57,0.0,0.0,0.0,0.0,0.2,28.314,0.18400201292590926,26.049164969920973,0.06666666666666667,9.437999999999999
JRN-CUST-01577,CUST-01577,TP-0005080,4,5,2024-03-08,2024-03-08 00:00:00,Display,Paid,Prospecting_Display,Loyal Customer,North America,Tablet,1,141.57,0.0,0.0,0.0,0.0,0.2,28.314,0.2318280093083816,32.81989127778758,0.06666666666666667,9.437999999999999
